"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
5596;" 문정동";"주성파크뷰";"11710";"2003";"56-6";"";"";""
5597;" 문정동";"메트로IV";"11710";"2003";"89-6";"";"";""
5598;" 장지동";"송파파인타운12단지";"11710";"2011";"855";"";"";""
5599;" 방이동";"올림픽타워1";"11710";"1998";"182";"";"";""
5600;" 방이동";"정우아트빌A";"11710";"2005";"134-1";"";"";""
5601;" 방이동";"광남";"11710";"2003";"154-1";"";"";""
5602;" 방이동";"뉴파크플러스";"11710";"2006";"107-18";"";"";""
5603;" 방이동";"올림픽파크리움";"11710";"2016";"51";"";"";""
5604;" 방이동";"옥산크리스탈";"11710";"2001";"193-37";"";"";""
5605;" 오금동";"혜성공원(101동)";"11710";"1992";"54-1";"";"";""
5606;" 오금동";"대영공원(102동)";"11710";"1992";"54-4";"";"";""
5607;" 오금동";"송파두산위브";"11710";"2019";"135";"";"";""
5608;" 마천동";"씨티";"11710";"2001";"31-1";"";"";""
5609;" 마천동";"송파자연채";"11710";"2008";"32-1";"";"";""
5610;" 풍납동";"칼라";"11710";"1998";"398-16";"";"";""
5611;" 풍납동";"신아";"11710";"1999";"271-3";"";"";""
5612;" 풍납동";"케이앤피상상";"11710";"2008";"224-1";"";"";""
5613;" 송파동";"대우레이크월드";"11710";"2002";"58-1";"";"";""
5614;" 가락동";"신한빌라트-신한미지엔";"11710";"1997";"130-14";"";"";""
5615;" 가락동";"그랜드";"11710";"2002";"93-4";"";"";""
5616;" 문정동";"인택";"11710";"2002";"114";"";"";""
5617;" 문정동";"동부화이트빌(2동)";"11710";"2002";"67-14";"";"";""
5618;" 문정동";"동부브리앙뜨1";"11710";"2003";"74";"";"";""
5619;" 문정동";"동궁리치웰(69-3)";"11710";"2004";"69-3";"";"";""
5620;" 오금동";"그랑밸리(64)";"11710";"2007";"64";"";"";""
5621;" 오금동";"오금그랑밸리";"11710";"2002";"71-8";"";"";""
5622;" 오금동";"리오파크빌";"11710";"2003";"49-3";"";"";""
5623;" 오금동";"쌍용스윗닷홈(401동)";"11710";"2005";"31-2";"";"";""
5624;" 거여동";"로얄";"11710";"2001";"551-11";"";"";""
5625;" 마천동";"보보스빌";"11710";"2004";"200-75";"";"";""
5626;" 잠실동";"신동아빌라트";"11710";"1993";"307-2";"";"";""
5627;" 신천동";"잠실시그마타워";"11710";"1996";"7-19";"";"";""
5628;" 석촌동";"은성";"11710";"2004";"227-11";"";"";""
5629;" 삼전동";"동원아이파크";"11710";"2005";"38-26";"";"";""
5630;" 삼전동";"엘에스타워";"11710";"2016";"7-16";"";"";""
5631;" 문정동";"삼형";"11710";"2002";"96-12";"";"";""
5632;" 방이동";"우광아파트";"11710";"2000";"179-1";"";"";""
5633;" 방이동";"대양코리아나타워";"11710";"1996";"182-2";"";"";""
5634;" 오금동";"노블레스카운티";"11710";"2005";"4-7";"";"";""
5635;" 명일동";"신동아";"11740";"1986";"44";"";"";""
5636;" 명일동";"다성씨티(2)";"11740";"2002";"352-5";"";"";""
5637;" 명일동";"삼익그린2차";"11740";"1983";"15";"";"";""
5638;" 명일동";"삼익가든";"11740";"1984";"270";"";"";""
5639;" 명일동";"고덕주공9";"11740";"1985";"257";"";"";""
5640;" 고덕동";"고덕래미안 힐스테이트아파트";"11740";"2016";"688";"";"";""
5641;" 길동";"다성이즈빌(324-6)";"11740";"2005";"324-6";"";"";""
5642;" 길동";"강동큐브";"11740";"2013";"456-3";"";"";""
5643;" 길동";"길동우성";"11740";"1994";"400";"";"";""
5644;" 길동";"현대웰하임(101동)";"11740";"2012";"343-1";"";"";""
5645;" 길동";"광남벨라스613V";"11740";"2004";"385-3";"";"";""
5646;" 길동";"삼익파크맨션";"11740";"1982";"53";"";"";""
5647;" 길동";"에이치비골드빌(103동)";"11740";"2004";"384-5";"";"";""
5648;" 길동";"동서울오네뜨";"11740";"2009";"339-1";"";"";""
5649;" 길동";"강동LG자이";"11740";"2003";"474";"";"";""
5650;" 길동";"다성이즈빌";"11740";"2018";"456-4";"";"";""
5651;" 길동";"강동큐브(2차)";"11740";"2013";"415-13";"";"";""
5652;" 길동";"다오아트빌";"11740";"2001";"383-7";"";"";""
5653;" 길동";"삼익파크맨션";"11740";"1983";"53";"";"";""
5654;" 길동";"우성";"11740";"1996";"382-6";"";"";""
5655;" 길동";"청광플러스원큐브2차";"11740";"2013";"457";"";"";""
5656;" 길동";"대상";"11740";"1999";"344-5";"";"";""
5657;" 둔촌동";"둔촌주공4단지";"11740";"1980";"170-1";"";"";""
5658;" 둔촌동";"둔촌주공2단지";"11740";"1980";"174-1";"";"";""
5659;" 둔촌동";"현대1차아파트";"11740";"1984";"30-4";"";"";""
5660;" 둔촌동";"청호 뜨레피움 퍼스트 아파트";"11740";"2016";"64";"";"";""
5661;" 둔촌동";"태천해오름";"11740";"2003";"425-3";"";"";""
5662;" 둔촌동";"둔촌주공1단지";"11740";"1980";"170-1";"";"";""
5663;" 둔촌동";"상상프리";"11740";"2012";"435-2";"";"";""
5664;" 암사동";"롯데캐슬퍼스트";"11740";"2008";"414-2";"";"";""
5665;" 암사동";"한강현대";"11740";"1999";"442-1";"";"";""
5666;" 성내동";"센츄럴(438-2)";"11740";"2000";"438-2";"";"";""
5667;" 성내동";"에스케이허브진";"11740";"2004";"194";"";"";""
5668;" 성내동";"동남드림빌";"11740";"2006";"13-15";"";"";""
5669;" 성내동";"성주아트빌";"11740";"2010";"203-5";"";"";""
5670;" 성내동";"올림픽파크한양수자인";"11740";"2016";"606";"";"";""
5671;" 성내동";"코오롱2";"11740";"2002";"595";"";"";""
5672;" 성내동";"현대";"11740";"1987";"30-2";"";"";""
5673;" 성내동";"성내스테이";"11740";"2018";"549-5";"";"";""
5674;" 성내동";"신이모닝빌";"11740";"2004";"413-6";"";"";""
5675;" 성내동";"신주";"11740";"2003";"320-1";"";"";""
5676;" 성내동";"태천";"11740";"2001";"420-9";"";"";""
5677;" 천호동";"다성이즈빌(121-32)";"11740";"2017";"121-32";"";"";""
5678;" 천호동";"현대프라자아파트";"11740";"1990";"410-105";"";"";""
5679;" 천호동";"유원아파트";"11740";"1997";"287-9";"";"";""
5680;" 천호동";"현대아파트";"11740";"1990";"168-6";"";"";""
5681;" 천호동";"대명에버빌아파트";"11740";"2004";"54-4";"";"";""
5682;" 천호동";"우성";"11740";"1985";"19-1";"";"";""
5683;" 천호동";"삼성";"11740";"1997";"528";"";"";""
5684;" 천호동";"코오롱상가아파트";"11740";"1988";"410-100";"";"";""
5685;" 천호동";"중앙하이츠";"11740";"1998";"305";"";"";""
5686;" 천호동";"강동역두산위브센티움";"11740";"2004";"155-5";"";"";""
5687;" 강일동";"강일리버파크2단지";"11740";"2009";"668";"";"";""
5688;" 명일동";"동양타워";"11740";"1995";"48-12";"";"";""
5689;" 명일동";"중앙";"11740";"2001";"326-9";"";"";""
5690;" 명일동";"삼익그린2차";"11740";"1985";"15";"";"";""
5691;" 명일동";"현대(고덕)";"11740";"1986";"56";"";"";""
5692;" 고덕동";"아남1";"11740";"1996";"486";"";"";""
5693;" 상일동";"고덕숲아이파크";"11740";"2018";"515";"";"";""
5694;" 상일동";"고덕리엔파크3단지";"11740";"2011";"490";"";"";""
5695;" 길동";"다성이즈빌(387-4)";"11740";"2018";"387-4";"";"";""
5696;" 길동";"다성이즈빌(349-1)";"11740";"2012";"349-1";"";"";""
5697;" 길동";"라인";"11740";"1998";"365-1";"";"";""
5698;" 길동";"한전우성1";"11740";"1989";"332";"";"";""
5699;" 길동";"신동아";"11740";"1983";"160";"";"";""
5700;" 둔촌동";"프라자";"11740";"1984";"603";"";"";""
5701;" 둔촌동";"신성둔촌미소지움2";"11740";"2000";"134-10";"";"";""
5702;" 둔촌동";"둔촌주공3단지";"11740";"1980";"174-1";"";"";""
5703;" 둔촌동";"신성둔촌미소지움1";"11740";"1998";"546";"";"";""
5704;" 둔촌동";"광남캐스빌103동";"11740";"2004";"435-3";"";"";""
5705;" 둔촌동";"한솔솔파크";"11740";"2003";"611";"";"";""
5706;" 암사동";"프라이어팰리스";"11740";"2007";"413";"";"";""
5707;" 암사동";"삼성광나루";"11740";"2002";"508";"";"";""
5708;" 암사동";"다성이즈빌Ⅰ";"11740";"2009";"488-3";"";"";""
5709;" 암사동";"중앙하이츠";"11740";"1998";"493-14";"";"";""
5710;" 성내동";"오륜하이츠";"11740";"2002";"443-24";"";"";""
5711;" 성내동";"성내동삼성아파트";"11740";"1999";"590";"";"";""
5712;" 성내동";"성안마을청구";"11740";"2002";"295";"";"";""
5713;" 성내동";"성내웰빙시티";"11740";"2018";"410-15";"";"";""
5714;" 성내동";"금광포란재";"11740";"2007";"604";"";"";""
5715;" 성내동";"현대상가";"11740";"1993";"383-11";"";"";""
5716;" 성내동";"하나플러스2";"11740";"2004";"601";"";"";""
5717;" 성내동";"파라디아";"11740";"2010";"605";"";"";""
5718;" 성내동";"성내1차e-편한세상";"11740";"2003";"598";"";"";""
5719;" 성내동";"원다빌2";"11740";"2002";"592";"";"";""
5720;" 성내동";"코오롱(1차)";"11740";"1999";"196-8";"";"";""
5721;" 성내동";"둔촌역청구";"11740";"1999";"419-1";"";"";""
5722;" 천호동";"래미안강동팰리스";"11740";"2017";"571";"";"";""
5723;" 천호동";"동아코아아파트";"11740";"1997";"563";"";"";""
5724;" 천호동";"제일아파트";"11740";"1995";"361-1";"";"";""
5725;" 천호동";"대우한강베네시티";"11740";"2007";"425-5";"";"";""
5726;" 천호동";"천호롯데아파트";"11740";"1999";"55-4";"";"";""
5727;" 천호동";"동아하이빌아파트";"11740";"2000";"217-132";"";"";""
5728;" 천호동";"동구햇살아파트";"11740";"2002";"567";"";"";""
5729;" 천호동";"성원아파트";"11740";"1998";"564";"";"";""
5730;" 강일동";"강일리버파크10단지";"11740";"2009";"695";"";"";""
5731;" 강일동";"강일리버파크8단지";"11740";"2009";"701";"";"";""
5732;" 강일동";"강일리버파크4단지";"11740";"2009";"673";"";"";""
5733;" 명일동";"우성101동";"11740";"2004";"356";"";"";""
5734;" 명일동";"현대(명일)";"11740";"1988";"251-1";"";"";""
5735;" 고덕동";"배재현대";"11740";"1995";"312";"";"";""
5736;" 길동";"강동한신휴플러스";"11740";"2006";"414-10";"";"";""
5737;" 길동";"삼익세라믹";"11740";"1992";"184";"";"";""
5738;" 길동";"신암가온";"11740";"2002";"414-6";"";"";""
5739;" 길동";"희훈리치파크1";"11740";"2002";"472";"";"";""
5740;" 길동";"강동렘브란트";"11740";"2014";"457-1";"";"";""
5741;" 길동";"우림루미아트";"11740";"2003";"45";"";"";""
5742;" 길동";"하이존";"11740";"2004";"106";"";"";""
5743;" 둔촌동";"둔촌푸르지오";"11740";"2010";"630";"";"";""
5744;" 암사동";"선사현대아파트";"11740";"2000";"509";"";"";""
5745;" 암사동";"암사라인";"11740";"1996";"442";"";"";""
5746;" 암사동";"암사e편한세상";"11740";"2005";"422-26";"";"";""
5747;" 암사동";"다성이즈빌";"11740";"2016";"459-1";"";"";""
5748;" 성내동";"성내2차e-편한세상";"11740";"2004";"137";"";"";""
5749;" 성내동";"성내동대성";"11740";"2003";"51";"";"";""
5750;" 성내동";"동남1";"11740";"2001";"446-11";"";"";""
5751;" 성내동";"파크프라자";"11740";"2003";"428-2";"";"";""
5752;" 성내동";"신호빌라트";"11740";"1996";"452-3";"";"";""
5753;" 성내동";"파크뷰진도맨션";"11740";"1996";"452-2";"";"";""
5754;" 성내동";"동원";"11740";"2002";"457-4";"";"";""
5755;" 성내동";"늘조은";"11740";"2003";"244-8";"";"";""
5756;" 천호동";"천호현대아이파크";"11740";"1999";"565";"";"";""
5757;" 천호동";"현진리버파크";"11740";"2017";"467-11";"";"";""
5758;" 천호동";"천호동1차예전이룸아파트";"11740";"2004";"49-4";"";"";""
5759;" 천호동";"한신아파트";"11740";"1991";"237";"";"";""
5760;" 천호동";"강동역신동아파밀리에";"11740";"2015";"447-17";"";"";""
5761;" 천호동";"천호1차우림루미아트";"11740";"2004";"47-24";"";"";""
5762;" 천호동";"광남캐스빌아파트";"11740";"2003";"52-1";"";"";""
5763;" 강일동";"강일리버파크5단지";"11740";"2009";"670";"";"";""
5764;" 강일동";"강일리버파크3단지";"11740";"2009";"674";"";"";""
5765;" 강일동";"강일리버파크6단지";"11740";"2009";"684";"";"";""
5766;" 강일동";"강일리버파크7단지";"11740";"2009";"686";"";"";""
5767;" 명일동";"삼익그린2차";"11740";"1984";"15";"";"";""
5768;" 명일동";"다성이즈빌(명일4차)";"11740";"2005";"348-1";"";"";""
5769;" 명일동";"한양";"11740";"1986";"54";"";"";""
5770;" 고덕동";"고덕 아이파크";"11740";"2011";"499";"";"";""
5771;" 길동";"현대웰하임(201동)";"11740";"2012";"343-2";"";"";""
5772;" 길동";"광남캐스빌(389-9)";"11740";"2005";"389-9";"";"";""
5773;" 길동";"길동쎈스빌주상복합";"11740";"2004";"352-4";"";"";""
5774;" 길동";"강동와이시티";"11740";"2014";"414-4";"";"";""
5775;" 길동";"신대길파크하임";"11740";"2004";"358-7";"";"";""
5776;" 길동";"다성팰리스";"11740";"2004";"358-3";"";"";""
5777;" 길동";"광남캐스빌610V";"11740";"2003";"410-3";"";"";""
5778;" 길동";"강동역에스케이허브";"11740";"2006";"445-1";"";"";""
5779;" 길동";"율전에버그린아파트";"11740";"2016";"394-17";"";"";""
5780;" 길동";"이스트드림힐";"11740";"2003";"385-4";"";"";""
5781;" 길동";"광남캐스빌";"11740";"2002";"396-1";"";"";""
5782;" 길동";"하나플러스";"11740";"2004";"401-1";"";"";""
5783;" 둔촌동";"광남캐스빌(631)";"11740";"2012";"631";"";"";""
5784;" 암사동";"영상라이브센스";"11740";"2002";"446-3";"";"";""
5785;" 성내동";"영진파크빌(437-26)";"11740";"2005";"437-26";"";"";""
5786;" 성내동";"둔촌역아치스톤(101동)";"11740";"2010";"412";"";"";""
5787;" 성내동";"선광";"11740";"1997";"565";"";"";""
5788;" 성내동";"강동네스빌";"11740";"2002";"444-4";"";"";""
5789;" 천호동";"광남벨라스2차아파트";"11740";"2004";"53-6";"";"";""
5790;" 천호동";"우정아파트";"11740";"1996";"46-5";"";"";""
5791;" 천호동";"강동파크빌";"11740";"2003";"450-38";"";"";""
5792;" 천호동";"신주아파트(313)";"11740";"2001";"313";"";"";""
5793;" 천호동";"한건브리앙아파트";"11740";"2004";"338-20";"";"";""
5794;" 천호동";"강변그대가리버뷰";"11740";"2007";"568";"";"";""
5795;" 천호동";"천호e-편한세상";"11740";"2005";"333-55";"";"";""
5796;" 강일동";"강일리버파크1단지";"11740";"2009";"665";"";"";""
5797;" 명일동";"형인허브빌";"11740";"2002";"354";"";"";""
5798;" 명일동";"명일엘지";"11740";"1999";"332";"";"";""
5799;" 명일동";"태천해오름103동";"11740";"2004";"351-11";"";"";""
5800;" 명일동";"명일우성";"11740";"1986";"42";"";"";""
5801;" 명일동";"삼익그린11차";"11740";"1986";"38";"";"";""
5802;" 명일동";"에스엠해그린";"11740";"2004";"357";"";"";""
5803;" 고덕동";"대우";"11740";"1986";"470";"";"";""
5804;" 상일동";"동아";"11740";"1997";"473";"";"";""
5805;" 길동";"신암";"11740";"2000";"373-7";"";"";""
5806;" 길동";"다성이즈빌(388-4)";"11740";"2004";"388-4";"";"";""
5807;" 둔촌동";"현대2";"11740";"1988";"70-5";"";"";""
5808;" 암사동";"현대홈타운";"11740";"2004";"400";"";"";""
5809;" 암사동";"한강리치팰리스";"11740";"2010";"516-2";"";"";""
5810;" 암사동";"영진해가든(2동)";"11740";"2004";"485-2";"";"";""
5811;" 성내동";"올림픽파크힐";"11740";"2005";"446-17";"";"";""
5812;" 성내동";"다성이즈빌 아파트";"11740";"2016";"434-13";"";"";""
5813;" 성내동";"백룡도원";"11740";"2001";"444";"";"";""
5814;" 성내동";"우림루미아트";"11740";"2004";"599";"";"";""
5815;" 성내동";"경보그레이스힐";"11740";"2002";"596";"";"";""
5816;" 성내동";"이안강동";"11740";"2006";"25-1";"";"";""
5817;" 성내동";"한솔파로스";"11740";"2010";"405-9";"";"";""
5818;" 성내동";"현대토파즈";"11740";"1999";"468";"";"";""
5819;" 성내동";"태천해오름(412-1)";"11740";"2002";"412-1";"";"";""
5820;" 성내동";"광남캐스빌3";"11740";"2004";"602";"";"";""
5821;" 천호동";"브라운스톤 암사아파트";"11740";"2005";"288-29";"";"";""
5822;" 천호동";"천호네스빌";"11740";"2003";"170-2";"";"";""
5823;" 천호동";"즈믄촌";"11740";"2002";"334";"";"";""
5824;" 천호동";"태천와이드빌";"11740";"2000";"302-3";"";"";""
5825;" 천호동";"대명사이버아파트";"11740";"2001";"49-8";"";"";""
5826;" 천호동";"이연아마빌레(293-8)";"11740";"2004";"293-8";"";"";""
5827;" 천호동";"새롬트윈스아파트(B동)";"11740";"2003";"39-6";"";"";""
5828;" 천호동";"평대미진아파트";"11740";"2003";"22-17";"";"";""
5829;" 천호동";"새롬트윈스아파트(A동)";"11740";"2003";"39-7";"";"";""
5830;" 명일동";"삼환";"11740";"1992";"47";"";"";""
5831;" 상일동";"중앙하이츠";"11740";"1992";"476";"";"";""
5832;" 길동";"현대1";"11740";"1996";"470";"";"";""
5833;" 길동";"다성이즈빌(387-2)";"11740";"2019";"387-2";"";"";""
5834;" 둔촌동";"라이프101동(544)102동(544-1)";"11740";"1993";"544";"";"";""
5835;" 둔촌동";"신동아파밀리에";"11740";"2002";"555";"";"";""
5836;" 둔촌동";"현대4";"11740";"1996";"89";"";"";""
5837;" 둔촌동";"다원애버니아";"11740";"2004";"490-3";"";"";""
5838;" 둔촌동";"둔촌하이츠";"11740";"1998";"545";"";"";""
5839;" 암사동";"대원";"11740";"1998";"461";"";"";""
5840;" 암사동";"한강포스파크";"11740";"2002";"445";"";"";""
5841;" 성내동";"한솔애리즈501동";"11740";"2004";"438";"";"";""
5842;" 성내동";"한독";"11740";"1999";"435-2";"";"";""
5843;" 성내동";"용명브릿지2차";"11740";"2006";"378-6";"";"";""
5844;" 성내동";"신성";"11740";"2004";"423-15";"";"";""
5845;" 성내동";"광남캐스빌(443-26)";"11740";"2009";"443-26";"";"";""
5846;" 성내동";"동방";"11740";"1995";"407-2";"";"";""
5847;" 성내동";"한솔브리즈(199-4)";"11740";"2004";"199-4";"";"";""
5848;" 성내동";"광남캐스빌(435-7)";"11740";"2003";"435-7";"";"";""
5849;" 성내동";"갑지하이린";"11740";"2001";"443-21";"";"";""
5850;" 천호동";"금호아파트";"11740";"1987";"44";"";"";""
5851;" 천호동";"우정에쉐르(102동)";"11740";"2004";"163-14";"";"";""
5852;" 천호동";"두산위브센티움";"11740";"2004";"414";"";"";""
5853;" 천호동";"천호엘크루";"11740";"2008";"427-3";"";"";""
5854;" 천호동";"천호태영아파트";"11740";"1999";"566";"";"";""
5855;" 천호동";"고려아파트(B동)";"11740";"2000";"22-23";"";"";""
5856;" 강일동";"강일리버파크9단지";"11740";"2009";"699";"";"";""
5857;" 강일동";"고덕리엔파크2단지";"11740";"2011";"717";"";"";""
5858;" 명일동";"래미안솔베뉴";"11740";"2019";"309-1";"";"";""
5859;" 명일동";"동은";"11740";"2004";"343-10";"";"";""
5860;" 길동";"한건";"11740";"2001";"237";"";"";""
5861;" 길동";"다성이즈빌";"11740";"2003";"371-9";"";"";""
5862;" 길동";"장인이즈빌";"11740";"2004";"475";"";"";""
5863;" 길동";"광남(380-6)";"11740";"2003";"380-6";"";"";""
5864;" 길동";"하이브";"11740";"2006";"456-2";"";"";""
5865;" 길동";"골드빌4차";"11740";"2004";"384-2";"";"";""
